765,Lost Horizon (1937),,,,,
766,Top Hat (1935),,,,,
767,To Be or Not to Be (1942),,,,,
768,My Man Godfrey (1936),,,,,
769,Giant (1956),,,,,
770,East of Eden (1955),,,,,
771,Thin Man,,,,,
772,His Girl Friday (1940),,,,,
773,Around the World in 80 Days (1956),,,,,
774,It's a Wonderful Life (1946),,,,,
775,Mr. Smith Goes to Washington (1939),,,,,
776,Bringing Up Baby (1938),,,,,
777,Penny Serenade (1941),,,,,
778,Scarlet Letter,,,,,
779,Angel on My Shoulder (1946),,,,,
780,Little Lord Fauntleroy (1936),,,,,
781,They Made Me a Criminal (1939),,,,,
782,Inspector General,,,,,
783,Angel and the Badman (1947),,,,,
784,39 Steps,,,,,
785,A Walk in the Sun (1945),,,,,
786,Night of the Living Dead (1968),,,,,
787,African Queen,,,,,
788,Beat the Devil (1953),,,,,
789,Cat on a Hot Tin Roof (1958),,,,,
790,Last Time I Saw Paris,,,,,
791,Meet John Doe (1941),,,,,
792,Farewell to Arms,,,,,
793,Yes,,,,,
794,Dangerous Ground (1997),,,,,
795,Picnic (1955),,,,,
796,Pompatus of Love,,,,,
797,Fly Away Home (1996),,,,,
798,Bliss (1997),,,,,
799,Grace of My Heart (1996),,,,,
800,Maximum Risk (1996),,,,,
801,Michael Collins (1996),,,,,
802,Rich Man's Wife,,,,,
803,Big Night (1996),,,,,
804,Last Man Standing (1996),,,,,
805,Caught (1996),,,,,
806,Set It Off (1996),,,,,
807,2 Days in the Valley (1996),,,,,
808,Extreme Measures (1996),,,,,
809,Glimmer Man,,,,,
810,D3: The Mighty Ducks (1996),,,,,
811,Chamber,,,,,
812,Apple Dumpling Gang,,,,,
813,Davy Crockett,,,,,
814,Escape to Witch Mountain (1975),,,,,
815,Love Bug,,,,,
816,Herbie Rides Again (1974),,,,,
817,Old Yeller (1957),,,,,
818,Parent Trap,,,,,
819,Pollyanna (1960),,,,,
820,Homeward Bound: The Incredible Journey (1993),,,,,
821,Shaggy Dog,,,,,
822,Swiss Family Robinson (1960),,,,,
823,That Darn Cat! (1965),,,,,
824,okfokfpkd,,,,,
825,Cool Runnings (1993),,,,,
826,Angels in the Outfield (1994),,,,,
827,Cinderella (1950),,,,,
828,Winnie the Pooh and the Blustery Day (1968),,,,,
829,Three Caballeros,,,,,
830,Sword in the Stone,,,,,
831,So Dear to My Heart (1949),,,,,
832,Robin Hood: Prince of Thieves (1991),,,,,
833,Mary Poppins (1964),,,,,
834,Dumbo (1941),,,,,
835,Pete's Dragon (1977),,,,,
836,Bedknobs and Broomsticks (1971),,,,,
837,Alice in Wonderland (1951),,,,,
838,Fox and the Hound,,,,,
839,Freeway (1996),,,,,
840,Sound of Music,,,,,
841,Die Hard (1988),,,,,
842,Lawnmower Man,,,,,
843,Secret Agent,,,,,
844,Secrets & Lies (1996),,,,,
845,That Thing You Do! (1996),,,,,
846,To Gillian on Her 37th Birthday (1996),,,,,
847,Surviving Picasso (1996),,,,,
848,Beautiful Thing (1996),,,,,
849,Long Kiss Goodnight,,,,,
850,Ghost and the Darkness,,,,,
851,Looking for Richard (1996),,,,,
852,Trees Lounge (1996),,,,,
853,Normal Life (1996),,,,,
854,Get on the Bus (1996),,,,,
855,Shadow Conspiracy (1997),,,,,
856,Jude (1996),,,,,
857,Everyone Says I Love You (1996),,,,,
858,William Shakespeare's Romeo + Juliet (1996),,,,,
859,Swingers (1996),,,,,
860,Sleepers (1996),,,,,
861,Johns (1996),,,,,
862,Aladdin and the King of Thieves (1996),,,,,
863,Shall We Dance (1937),,,,,
864,Damsel in Distress,,,,,
865,Crossfire (1947),,,,,
866,Murder,,,,,
867,Willy Wonka & the Chocolate Factory (1971),,,,,
868,Innocents,,,,,
869,Sleeper (1973),,,,,
870,Bananas (1971),,,,,
871,Fish Called Wanda,,,,,
872,Monty Python's Life of Brian (1979),,,,,
873,Victor/Victoria (1982),,,,,
874,Candidate,,,,,
875,Great Race,,,,,
876,Bonnie and Clyde (1967),,,,,
877,Old Man and the Sea,,,,,
878,Dial M for Murder (1954),,,,,
879,Madame Butterfly (1995),,,,,
880,Dirty Dancing (1987),,,,,
881,Reservoir Dogs (1992),,,,,
882,Platoon (1986),,,,,
883,Weekend at Bernie's (1989),,,,,
884,Basic Instinct (1992),,,,,
885,Doors,,,,,
886,Crying Game,,,,,
887,Glengarry Glen Ross (1992),,,,,
888,Sophie's Choice (1982),,,,,
889,E.T. the Extra-Terrestrial (1982),,,,,
890,Christmas Carol,,,,,
891,Days of Thunder (1990),,,,,
892,Top Gun (1986),,,,,
893,Rebel Without a Cause (1955),,,,,
894,Streetcar Named Desire,,,,,
895,Children of the Corn IV: The Gathering (1996),,,,,
896,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),,,,,
897,Palookaville (1996),,,,,
898,Associate,,,,,
899,Funeral,,,,,
900,People vs. Larry Flynt,,,,,
901,Perfect Candidate,,,,,
902,On Golden Pond (1981),,,,,
903,Return of the Pink Panther,,,,,
904,Drop Dead Fred (1991),,,,,
905,Abyss,,,,,
906,Fog,,,,,
907,Escape from New York (1981),,,,,
908,Howling,,,,,
909,Jean de Florette (1986),,,,,
910,Manon of the Spring (Manon des sources) (1986),,,,,
911,Talking About Sex (1994),,,,,
912,Private Benjamin (1980),,,,,
913,Monty Python and the Holy Grail (1975),,,,,
914,Hustler White (1996),,,,,
915,Snowriders (1996),,,,,
916,When We Were Kings (1996),,,,,
917,Wallace & Gromit: The Wrong Trousers (1993),,,,,
918,Return of Martin Guerre,,,,,
919,Lesson Faust (1994),,,,,
920,He Walked by Night (1948),,,,,
921,Raw Deal (1948),,,,,
922,T-Men (1947),,,,,
923,Tin Drum,,,,,
924,Ruling Class,,,,,
925,Mina Tannenbaum (1994),,,,,
926,2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her) (1967),,,,,
927,Bloody Child,,,,,
928,Dear God (1996),,,,,
929,Bad Moon (1996),,,,,
930,American Dream (1990),,,,,
931,Bob Roberts (1992),,,,,
932,Cinema Paradiso (Nuovo cinema Paradiso) (1989),,,,,
933,Cook the Thief His Wife & Her Lover,,,,,
934,Dead Tired (Grosse Fatigue) (1994),,,,,
935,Delicatessen (1991),,,,,
936,Double Life of Veronique,,,,,
937,Enchanted April (1992),,,,,
938,Paths of Glory (1957),,,,,
939,Grifters,,,,,
940,Hear My Song (1991),,,,,
941,Shooter,,,,,
942,English Patient,,,,,
943,Mediterraneo (1991),,,,,
944,My Left Foot (1989),,,,,
945,Sex,,,,,
946,Passion Fish (1992),,,,,
947,Strictly Ballroom (1992),,,,,
948,Thin Blue Line,,,,,
949,Tie Me Up! Tie Me Down! (¡Átame!) (1990),,,,,
950,Madonna: Truth or Dare (1991),,,,,
951,Paris Is Burning (1990),,,,,
952,One Flew Over the Cuckoo's Nest (1975),,,,,
953,Cheech and Chong's Up in Smoke (1978),,,,,
954,Star Wars: Episode V - The Empire Strikes Back (1980),,,,,
955,Princess Bride,,,,,
956,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),,,,,
957,Brazil (1985),,,,,
958,Aliens (1986),,,,,
959,Good,,,, il cattivo, Il) (1966)
960,Withnail & I (1987),,,,,
961,12 Angry Men (1957),,,,,
962,Lawrence of Arabia (1962),,,,,
963,Clockwork Orange,,,,,
964,To Kill a Mockingbird (1962),,,,,
965,Apocalypse Now (1979),,,,,
966,Once Upon a Time in the West (C'era una volta il West) (1968),,,,,
967,Star Wars: Episode VI - Return of the Jedi (1983),,,,,
968,Wings of Desire (Himmel über Berlin,,,,,
969,Third Man,,,,,
970,Goodfellas (1990),,,,,
971,Alien (1979),,,,,
972,Army of Darkness (1993),,,,,
973,Big Blue,,,,,
974,Ran (1985),,,,,
975,Killer,,,,,
976,Psycho (1960),,,,,
977,Blues Brothers,,,,,
978,Godfather: Part II,,,,,
979,Full Metal Jacket (1987),,,,,
980,Grand Day Out with Wallace and Gromit,,,,,
981,Henry V (1989),,,,,
982,Amadeus (1984),,,,,
983,Quiet Man,,,,,
984,Once Upon a Time in America (1984),,,,,
985,Raging Bull (1980),,,,,
986,Annie Hall (1977),,,,,
987,Right Stuff,,,,,
988,Stalker (1979),,,,,
989,Boot,,,,,
990,Sting,,,,,
991,Harold and Maude (1971),,,,,
992,Trust (1990),,,,,
993,Seventh Seal,,,,,
994,Local Hero (1983),,,,,
995,Terminator,,,,,
996,Dead Alive (Braindead) (1992),,,,,
997,Glory (1989),,,,,
998,Rosencrantz and Guildenstern Are Dead (1990),,,,,
999,Manhattan (1979),,,,,
1000,Miller's Crossing (1990),,,,,
1001,Dead Poets Society (1989),,,,,
1002,Graduate,,,,,
1003,Touch of Evil (1958),,,,,
1004,Femme Nikita,,,,,
1005,Bridge on the River Kwai,,,,,
1006,8 1/2 (8½) (1963),,,,,
1007,Chinatown (1974),,,,,
1008,Day the Earth Stood Still,,,,,
1009,Treasure of the Sierra Madre,,,,,
1010,Bad Taste (1987),,,,,
1011,Duck Soup (1933),,,,,
1012,Better Off Dead... (1985),,,,,
1013,Shining,,,,,
1014,Stand by Me (1986),,,,,
1015,M (1931),,,,,
1016,Evil Dead II (Dead by Dawn) (1987),,,,,
1017,Great Escape,,,,,
1018,Deer Hunter,,,,,
1019,Diva (1981),,,,,
1020,Groundhog Day (1993),,,,,
1021,Unforgiven (1992),,,,,
1022,Manchurian Candidate,,,,,
1023,Pump Up the Volume (1990),,,,,
1024,Arsenic and Old Lace (1944),,,,,
1025,Back to the Future (1985),,,,,
1026,Fried Green Tomatoes (1991),,,,,
1027,Patton (1970),,,,,
1028,Down by Law (1986),,,,,
1029,Akira (1988),,,,,
1030,Highlander (1986),,,,,
1031,Cool Hand Luke (1967),,,,,
1032,Cyrano de Bergerac (1990),,,,,
1033,Young Frankenstein (1974),,,,,
1034,Night on Earth (1991),,,,,
1035,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),,,,,
1036,Great Dictator,,,,,
1037,Fantasia (1940),,,,,
1038,High Noon (1952),,,,,
1039,Big Sleep,,,,,
1040,Heathers (1989),,,,,
1041,Somewhere in Time (1980),,,,,
1042,Ben-Hur (1959),,,,,
1043,This Is Spinal Tap (1984),,,,,
1044,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),,,,,
1045,Some Kind of Wonderful (1987),,,,,
1046,Indiana Jones and the Last Crusade (1989),,,,,
1047,Being There (1979),,,,,
1048,Gandhi (1982),,,,,
1049,Unbearable Lightness of Being,,,,,
1050,Room with a View,,,,,
1051,Real Genius (1985),,,,,
1052,Pink Floyd: The Wall (1982),,,,,
1053,Killing Fields,,,,,
1054,My Life as a Dog (Mitt liv som hund) (1985),,,,,
1055,Forbidden Planet (1956),,,,,
1056,Field of Dreams (1989),,,,,
1057,Man Who Would Be King,,,,,
1058,Butch Cassidy and the Sundance Kid (1969),,,,,
1059,Paris,,,,,
1060,Until the End of the World (Bis ans Ende der Welt) (1991),,,,,
1061,When Harry Met Sally... (1989),,,,,
1062,Hype! (1996),,,,,
1063,Santa with Muscles (1996),,,,,
1064,Female Perversions (1996),,,,,
1065,I'm Not Rappaport (1996),,,,,
1066,Alien³ (a.k.a. Alien 3) (1992),,,,,
1067,American Werewolf in London,,,,,
1068,Amityville 1992: It's About Time (1992),,,,,
1069,Amityville 3-D (1983),,,,,
1070,Amityville: Dollhouse (1996),,,,,
1071,Amityville: A New Generation (1993),,,,,
1072,Amityville II: The Possession (1982),,,,,
1073,Amityville Horror,,,,,
1074,Amityville Curse,,,,,
1075,Blood for Dracula (Andy Warhol's Dracula) (1974),,,,,
1076,April Fool's Day (1986),,,,,
1077,Audrey Rose (1977),,,,,
1078,Believers,,,,,
1079,Birds,,,,,
1080,Blob,,,,,
1081,Blood Beach (1981),,,,,
1082,Body Parts (1991),,,,,
1083,Body Snatcher,,,,,
1084,Dracula (Bram Stoker's Dracula) (1992),,,,,
1085,Bride of Frankenstein,,,,,
1086,Burnt Offerings (1976),,,,,
1087,Candyman (1992),,,,,
1088,Cape Fear (1991),,,,,
1089,Cape Fear (1962),,,,,
1090,Carrie (1976),,,,,
1091,Cat People (1982),,,,,
1092,Nightmare on Elm Street,,,,,
1093,Nosferatu (Nosferatu,,,,,
1094,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),,,,,
1095,Omen,,,,,
1096,Blood and Wine (Blood & Wine) (1996),,,,,
1097,Albino Alligator (1996),,,,,
1098,Mirror Has Two Faces,,,,,
1099,Breaking the Waves (1996),,,,,
1100,Nightwatch (1997),,,,,
1101,Star Trek: First Contact (1996),,,,,
1102,Shine (1996),,,,,
1103,Sling Blade (1996),,,,,
1104,Jingle All the Way (1996),,,,,
1105,Paradise Lost: The Child Murders at Robin Hood Hills (1996),,,,,
1106,Preacher's Wife,,,,,
1107,Ridicule (1996),,,,,
1108,Crucible,,,,,
1109,101 Dalmatians (1996),,,,,
1110,I Can't Sleep (J'ai pas sommeil) (1994),,,,,
1111,Die Hard 2 (1990),,,,,
1112,Star Trek: The Motion Picture (1979),,,,,
1113,Star Trek VI: The Undiscovered Country (1991),,,,,
1114,Star Trek V: The Final Frontier (1989),,,,,
1115,Star Trek II: The Wrath of Khan (1982),,,,,
1116,Star Trek III: The Search for Spock (1984),,,,,
1117,Star Trek IV: The Voyage Home (1986),,,,,
1118,Batman Returns (1992),,,,,
1119,Young Guns (1988),,,,,
1120,Young Guns II (1990),,,,,
1121,Grease (1978),,,,,
1122,Grease 2 (1982),,,,,
1123,Marked for Death (1990),,,,,
1124,Substance of Fire,,,,,
1125,Under Siege (1992),,,,,
1126,Jaws (1975),,,,,
1127,Jaws 2 (1978),,,,,
1128,Jaws 3-D (1983),,,,,
1129,My Fellow Americans (1996),,,,,
1130,Mars Attacks! (1996),,,,,
1131,Citizen Ruth (1996),,,,,
1132,Jerry Maguire (1996),,,,,
1133,Raising Arizona (1987),,,,,
1134,Tin Men (1987),,,,,
1135,Sneakers (1992),,,,,
1136,Bastard Out of Carolina (1996),,,,,
1137,In Love and War (1996),,,,,
1138,Marvin's Room (1996),,,,,
1139,Ghosts of Mississippi (1996),,,,,
1140,Night Falls on Manhattan (1996),,,,,
1141,Beavis and Butt-Head Do America (1996),,,,,
1142,La Cérémonie (1995),,,,,
1143,Scream (1996),,,,,
1144,Last of the Mohicans,,,,,
1145,Michael (1996),,,,,
1146,Evening Star,,,,,
1147,Hamlet (1996),,,,,
1148,Whole Wide World,,,,,
1149,Mother (1996),,,,,
1150,Thieves (Voleurs,,,,,
1151,Evita (1996),,,,,
1152,Portrait of a Lady,,,,,
1153,Walkabout (1971),,,,,
1154,Message to Love: The Isle of Wight Festival (1996),,,,,
1155,Murder at 1600 (1997),,,,,
1156,Hearts and Minds (1996),,,,,
1157,Fierce Creatures (1997),,,,,
1158,Turbulence (1997),,,,,
1159,Angel Baby (1995),,,,,
1160,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),,,,,
1161,Underworld (1996),,,,,
1162,Beverly Hills Ninja (1997),,,,,
1163,Metro (1997),,,,,
1164,The Machine (1994),,,,,
1165,Cement Garden,,,,,
1166,Dante's Peak (1997),,,,,
1167,Amos & Andrew (1993),,,,,
1168,Benny & Joon (1993),,,,,
1169,Prefontaine (1997),,,,,
1170,Guantanamera (1994),,,,,
1171,McHale's Navy (1997),,,,,
1172,Kolya (Kolja) (1996),,,,,
1173,Gridlock'd (1997),,,,,
1174,Waiting for Guffman (1996),,,,,
1175,Prisoner of the Mountains (Kavkazsky plennik) (1996),,,,,
1176,Beautician and the Beast,,,,,
1177,SubUrbia (1997),,,,,
1178,Hotel de Love (1996),,,,,
1179,Pest,,,,,
1180,Fools Rush In (1997),,,,,
1181,Touch (1997),,,,,
1182,Absolute Power (1997),,,,,
1183,That Darn Cat (1997),,,,,
1184,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),,,,,
1185,That Old Feeling (1997),,,,,
1186,Lost Highway (1997),,,,,
1187,Rosewood (1997),,,,,
1188,Donnie Brasco (1997),,,,,
1189,Booty Call (1997),,,,,
1190,City of Industry (1997),,,,,
1191,Best Men (1997),,,,,
1192,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),,,,,
1193,Kama Sutra: A Tale of Love (1996),,,,,
1194,Private Parts (1997),,,,,
1195,Saint,,,,,
1196,Smilla's Sense of Snow (1997),,,,,
1197,Van,,,,,
1198,Crash (1996),,,,,
1199,Daytrippers,,,,,
1200,Liar Liar (1997),,,,,
1201,Selena (1997),,,,,
1202,Devil's Own,,,,,
1203,Cats Don't Dance (1997),,,,,
1204,B*A*P*S (1997),,,,,
1205,Love and Other Catastrophes (1996),,,,,
1206,Turbo: A Power Rangers Movie (1997),,,,,
1207,Double Team (1997),,,,,
1208,Inventing the Abbotts (1997),,,,,
1209,Anaconda (1997),,,,,
1210,Grosse Pointe Blank (1997),,,,,
1211,Keys to Tulsa (1997),,,,,
1212,Kissed (1996),,,,,
1213,8 Heads in a Duffel Bag (1997),,,,,
1214,Hollow Reed (1996),,,,,
1215,Paradise Road (1997),,,,,
1216,Traveller (1997),,,,,
1217,Romy and Michele's High School Reunion (1997),,,,,
1218,Volcano (1997),,,,,
1219,Children of the Revolution (1996),,,,,
1220,Austin Powers: International Man of Mystery (1997),,,,,
1221,Breakdown (1997),,,,,
1222,Truth or Consequences,,,,,
1223,Warriors of Virtue (1997),,,,,
1224,Fathers' Day (1997),,,,,
1225,Fifth Element,,,,,
1226,Nowhere (1997),,,,,
1227,Losing Chase (1996),,,,,
1228,Sprung (1997),,,,,
1229,Love! Valour! Compassion! (1997),,,,,
1230,Shall We Dance? (Shall We Dansu?) (1996),,,,,
1231,Twin Town (1997),,,,,
1232,Addicted to Love (1997),,,,,
1233,Brassed Off (1996),,,,,
1234,Designated Mourner,,,,,
1235,Lost World: Jurassic Park,,,,,
1236,Ponette (1996),,,,,
1237,Schizopolis (1996),,,,,
1238,Rough Magic (1995),,,,,
1239,Trial and Error (1997),,,,,
1240,Con Air (1997),,,,,
1241,Pillow Book,,,,,
1242,To Have,,,,,
1243,Speed 2: Cruise Control (1997),,,,,
1244,Batman & Robin (1997),,,,,
1245,Dream With the Fishes (1997),,,,,
1246,For Roseanna (Roseanna's Grave) (1997),,,,,
1247,Hercules (1997),,,,,
1248,My Best Friend's Wedding (1997),,,,,
1249,Tetsuo II: Body Hammer (1992),,,,,
1250,When the Cat's Away (Chacun cherche son chat) (1996),,,,,
1251,Contempt (Mépris,,,,,
1252,Face/Off (1997),,,,,
1253,Gabbeh (1996),,,,,
1254,Men in Black (a.k.a. MIB) (1997),,,,,
1255,Out to Sea (1997),,,,,
1256,Wild America (1997),,,,,
1257,Simple Wish,,,,,
1258,Contact (1997),,,,,
1259,G.I. Jane (1997),,,,,
1260,Conan the Barbarian (1982),,,,,
1261,George of the Jungle (1997),,,,,
1262,Cop Land (1997),,,,,
1263,Event Horizon (1997),,,,,
1264,Spawn (1997),,,,,
1265,Air Bud (1997),,,,,
1266,Picture Perfect (1997),,,,,
1267,In the Company of Men (1997),,,,,
1268,Free Willy 3: The Rescue (1997),,,,,
1269,Career Girls (1997),,,,,
1270,Conspiracy Theory (1997),,,,,
1271,Desperate Measures (1998),,,,,
1272,Steel (1997),,,,,
1273,She's So Lovely (1997),,,,,
1274,Hoodlum (1997),,,,,
1275,Leave It to Beaver (1997),,,,,
1276,Mimic (1997),,,,,
1277,Money Talks (1997),,,,,
1278,Excess Baggage (1997),,,,,
1279,Kull the Conqueror (1997),,,,,
1280,Air Force One (1997),,,,,
1281,187 (One Eight Seven) (1997),,,,,
1282,Hunt for Red October,,,,,
1283,My Own Private Idaho (1991),,,,,
1284,Kiss Me,,,,,
1285,Star Maps (1997),,,,,
1286,In & Out (1997),,,,,
1287,Edge,,,,,
1288,Peacemaker,,,,,
1289,L.A. Confidential (1997),,,,,
1290,Seven Years in Tibet (1997),,,,,
1291,Kiss the Girls (1997),,,,,
1292,Soul Food (1997),,,,,
1293,Wishmaster (1997),,,,,
1294,Thousand Acres,,,,,
1295,Game,,,,,
1296,Fire Down Below (1997),,,,,
1297,U Turn (1997),,,,,
1298,MatchMaker,,,,,
1299,Assignment,,,,,
1300,Smile Like Yours,,,,,
1301,Ulee's Gold (1997),,,,,
1302,Ice Storm,,,,,
1303,Stag (1997),,,,,
1304,Chasing Amy (1997),,,,,
1305,How to Be a Player (1997),,,,,
1306,Full Monty,,,,,
1307,Indian Summer (a.k.a. Alive & Kicking) (1996),,,,,
1308,Mrs. Brown (a.k.a. Her Majesty,,,,,
1309,I Know What You Did Last Summer (1997),,,,,
1310,The Devil's Advocate (1997),,,,,
1311,RocketMan (a.k.a. Rocket Man) (1997),,,,,
1312,Playing God (1997),,,,,
1313,House of Yes,,,,,
1314,Fast,,,,,
1315,Year of the Horse (1997),,,,,
1316,Gattaca (1997),,,,,
1317,FairyTale: A True Story (1997),,,,,
1318,Phantoms (1998),,,,,
1319,Wonderland (1997),,,,,
1320,Life Less Ordinary,,,,,
1321,Eve's Bayou (1997),,,,,
1322,Switchback (1997),,,,,
1323,Stripes (1981),,,,,
1324,Bean (1997),,,,,
1325,Mad City (1997),,,,,
1326,One Night Stand (1997),,,,,
1327,Tango Lesson,,,,,
1328,Welcome to Sarajevo (1997),,,,,
1329,Deceiver (1997),,,,,
1330,Rainmaker,,,,,
1331,Boogie Nights (1997),,,,,
1332,Witness (1985),,,,,
1333,Starship Troopers (1997),,,,,
1334,Joy Luck Club,,,,,
1335,Sliding Doors (1998),,,,,
1336,Mortal Kombat: Annihilation (1997),,,,,
1337,Truman Show,,,,,
1338,Wings of the Dove,,,,,
1339,Mrs. Dalloway (1997),,,,,
1340,Red Corner (1997),,,,,
1341,Jackal,,,,,
1342,Anastasia (1997),,,,,
1343,Man Who Knew Too Little,,,,,
1344,Alien: Resurrection (1997),,,,,
1345,Alien Escape (1995),,,,,
1346,Amistad (1997),,,,,
1347,Apostle,,,,,
1348,Bent (1997),,,,,
1349,Butcher Boy,,,,,
1350,Deconstructing Harry (1997),,,,,
1351,Flubber (1997),,,,,
1352,For Richer or Poorer (1997),,,,,
1353,Good Will Hunting (1997),,,,,
1354,Home Alone 3 (1997),,,,,
1355,Midnight in the Garden of Good and Evil (1997),,,,,
1356,Mouse Hunt (1997),,,,,
1357,Office Killer (1997),,,,,
1358,Scream 2 (1997),,,,,
1359,Sweet Hereafter,,,,,
1360,Titanic (1997),,,,,
1361,Tomorrow Never Dies (1997),,,,,
1362,Postman,,,,,
1363,Horse Whisperer,,,,,
1364,Winter Guest,,,,,
1365,Jackie Brown (1997),,,,,
1366,Kundun (1997),,,,,
1367,Mr. Magoo (1997),,,,,
1368,Big Lebowski,,,,,
1369,Afterglow (1997),,,,,
1370,My Life in Pink (Ma vie en rose) (1997),,,,,
1371,Great Expectations (1998),,,,,
1372,3 Ninjas: High Noon On Mega Mountain (1998),,,,,
1373,Firestorm (1998),,,,,
1374,Senseless (1998),,,,,
1375,Wag the Dog (1997),,,,,
1376,Dark City (1998),,,,,
1377,Star Kid (1997),,,,,
1378,Hard Rain (1998),,,,,
1379,Half Baked (1998),,,,,
1380,Fallen (1998),,,,,
1381,Shooting Fish (1997),,,,,
1382,Prophecy II,,,,,
1383,Fallen Angels (Duo luo tian shi) (1995),,,,,
1384,Four Days in September (O Que É Isso,,,,,
1385,Spice World (1997),,,,,
1386,Deep Rising (1998),,,,,
1387,Music From Another Room (1998),,,,,
1388,Replacement Killers,,,,,
1389,Night Flier (1997),,,,,
1390,Blues Brothers 2000 (1998),,,,,
1391,Wedding Singer,,,,,
1392,Sphere (1998),,,,,
1393,Palmetto (1998),,,,,
1394,As Good as It Gets (1997),,,,,
1395,King of New York (1990),,,,,
1396,Men with Guns (1997),,,,,
1397,Twilight (1998),,,,,
1398,U.S. Marshals (1998),,,,,
1399,Love and Death on Long Island (1997),,,,,
1400,Callejón de los milagros,,,,,
1401,In God's Hands (1998),,,,,
1402,Everest (1998),,,,,
1403,Hush (1998),,,,,
1404,Suicide Kings (1997),,,,,
1405,Man in the Iron Mask,,,,,
1406,Newton Boys,,,,,
1407,Wild Things (1998),,,,,
1408,Paulie (1998),,,,,
1409,Cool,,,,,
1410,Fireworks (Hana-bi) (1997),,,,,
1411,Primary Colors (1998),,,,,
1412,Wide Awake (1998),,,,,
1413,Two Girls and a Guy (1997),,,,,
1414,Storefront Hitchcock (1997),,,,,
1415,Object of My Affection,,,,,
1416,Meet the Deedles (1998),,,,,
1417,Homegrown (1998),,,,,
1418,Barney's Great Adventure (1998),,,,,
1419,Big One,,,,,
1420,Lost in Space (1998),,,,,
1421,Mercury Rising (1998),,,,,
1422,Spanish Prisoner,,,,,
1423,City of Angels (1998),,,,,
1424,Last Days of Disco,,,,,
1425,Odd Couple II,,,,,
1426,My Giant (1998),,,,,
1427,He Got Game (1998),,,,,
1428,Gingerbread Man,,,,,
1429,Live Flesh (Carne trémula) (1997),,,,,
1430,Zero Effect (1998),,,,,
1431,Nil By Mouth (1997),,,,,
1432,Borrowers,,,,,
1433,Love Walked In (1998),,,,,
1434,Kissing a Fool (1998),,,,,
1435,Krippendorf's Tribe (1998),,,,,
